1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
0.0,0.0,36
0.5,0.5,25
0.0,0.0,38
0.0,0.0,19
0.0,0.0,20
1.0,1.0,14
1.0,1.0,19
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
1.0,0.5,16352
